,dt,temperature,humidity
19318,2023-06-08 01:00:05.115150+02:00,21.4,87.4
19319,2023-06-08 01:01:05.479238+02:00,21.4,88.7
19320,2023-06-08 01:02:05.331735+02:00,21.5,89.7
19321,2023-06-08 01:03:05.355355+02:00,21.5,89.5
19322,2023-06-08 01:04:05.442933+02:00,21.5,90.0
19323,2023-06-08 01:05:05.370647+02:00,21.5,89.6
19324,2023-06-08 01:06:05.448134+02:00,21.5,90.4
19325,2023-06-08 01:07:05.434554+02:00,21.5,89.8
19326,2023-06-08 01:08:05.676102+02:00,21.5,90.2
19327,2023-06-08 01:09:05.596382+02:00,21.5,90.3
19328,2023-06-08 01:10:05.661587+02:00,21.5,91.0
19329,2023-06-08 01:11:05.703383+02:00,21.5,91.2
19330,2023-06-08 01:12:05.688793+02:00,21.5,91.4
19331,2023-06-08 01:13:05.788817+02:00,21.5,91.8
19332,2023-06-08 01:14:05.902021+02:00,21.5,91.4
19333,2023-06-08 01:15:05.972790+02:00,21.5,91.3
19334,2023-06-08 01:16:05.914536+02:00,21.5,91.5
19335,2023-06-08 01:17:06.025576+02:00,21.5,91.5
19336,2023-06-08 01:18:06.006306+02:00,21.6,91.7
19337,2023-06-08 01:19:06.172254+02:00,21.5,91.6
19338,2023-06-08 01:20:06.003524+02:00,21.6,91.6
19339,2023-06-08 01:21:06.031467+02:00,21.6,92.1
19340,2023-06-08 01:22:06.212487+02:00,21.6,91.0
19341,2023-06-08 01:23:06.157267+02:00,21.5,79.1
19342,2023-06-08 01:24:06.142311+02:00,21.4,71.6
19343,2023-06-08 01:25:06.194859+02:00,21.4,67.9
19344,2023-06-08 01:26:06.253693+02:00,21.3,64.3
19345,2023-06-08 01:27:06.269960+02:00,21.2,62.6
19346,2023-06-08 01:28:06.424347+02:00,21.1,60.9
19347,2023-06-08 01:29:06.384015+02:00,21.1,60.6
19348,2023-06-08 01:30:06.402273+02:00,21.0,59.5
19349,2023-06-08 01:31:06.395846+02:00,21.0,59.1
19350,2023-06-08 01:32:06.517432+02:00,21.0,58.7
19351,2023-06-08 01:33:06.457876+02:00,21.0,58.8
19352,2023-06-08 01:34:06.474472+02:00,20.9,58.6
19353,2023-06-08 01:35:06.606133+02:00,20.9,58.0
19354,2023-06-08 01:36:06.631864+02:00,20.9,57.8
19355,2023-06-08 01:37:06.628496+02:00,20.9,57.8
19356,2023-06-08 01:38:06.747278+02:00,20.9,57.6
19357,2023-06-08 01:39:06.721664+02:00,20.9,57.5
19358,2023-06-08 01:40:06.777669+02:00,20.9,57.6
19359,2023-06-08 01:41:06.772333+02:00,20.9,57.0
19360,2023-06-08 01:42:06.860609+02:00,20.8,57.0
19361,2023-06-08 01:43:06.872896+02:00,20.8,56.9
19362,2023-06-08 01:44:07.010264+02:00,20.9,57.0
19363,2023-06-08 01:45:06.974274+02:00,20.9,56.8
19364,2023-06-08 01:46:07.014308+02:00,20.9,56.8
19365,2023-06-08 01:47:07.118229+02:00,20.8,56.4
19366,2023-06-08 01:48:07.234168+02:00,20.8,56.5
19367,2023-06-08 01:49:07.340938+02:00,20.8,56.6
19368,2023-06-08 01:50:07.231293+02:00,20.8,56.5
19369,2023-06-08 01:51:07.355273+02:00,20.9,56.5
19370,2023-06-08 01:52:07.304561+02:00,20.8,56.2
19371,2023-06-08 01:53:07.361029+02:00,20.8,56.5
19372,2023-06-08 01:54:07.442425+02:00,20.8,56.4
19373,2023-06-08 01:55:07.484778+02:00,20.8,56.3
19374,2023-06-08 01:56:07.591914+02:00,20.8,56.4
19375,2023-06-08 01:57:07.529484+02:00,20.8,56.6
19376,2023-06-08 01:58:07.737882+02:00,20.9,56.5
19377,2023-06-08 01:59:07.766193+02:00,20.9,56.2
19378,2023-06-08 02:00:08.151371+02:00,20.8,56.0
19379,2023-06-08 02:01:07.744633+02:00,20.9,56.0
19380,2023-06-08 02:02:07.843790+02:00,20.8,56.5
19381,2023-06-08 02:03:07.849867+02:00,20.8,56.0
19382,2023-06-08 02:04:07.954914+02:00,20.8,56.1
19383,2023-06-08 02:05:08.065220+02:00,20.8,56.3
19384,2023-06-08 02:06:08.493996+02:00,20.8,56.2
19385,2023-06-08 02:07:08.002555+02:00,20.8,55.7
19386,2023-06-08 02:08:08.097637+02:00,20.8,55.6
19387,2023-06-08 02:09:08.112906+02:00,20.8,55.8
19388,2023-06-08 02:10:08.150130+02:00,20.8,55.8
19389,2023-06-08 02:11:08.262050+02:00,20.8,55.6
19390,2023-06-08 02:12:08.208064+02:00,20.8,55.4
19391,2023-06-08 02:13:08.307314+02:00,20.8,55.6
19392,2023-06-08 02:14:08.341344+02:00,20.8,55.9
19393,2023-06-08 02:15:08.367474+02:00,20.8,55.7
19394,2023-06-08 02:16:08.453668+02:00,20.8,55.6
19395,2023-06-08 02:17:08.452193+02:00,20.8,55.4
19396,2023-06-08 02:18:08.505635+02:00,20.8,55.6
19397,2023-06-08 02:19:08.515948+02:00,20.8,55.7
19398,2023-06-08 02:20:08.581817+02:00,20.8,55.9
19399,2023-06-08 02:21:08.704050+02:00,20.8,55.8
19400,2023-06-08 02:22:08.687507+02:00,20.8,55.4
19401,2023-06-08 02:23:08.803550+02:00,20.8,57.5
19402,2023-06-08 02:24:08.766114+02:00,20.8,58.6
19403,2023-06-08 02:25:08.919016+02:00,20.8,59.3
19404,2023-06-08 02:26:08.923787+02:00,20.8,60.5
19405,2023-06-08 02:27:08.886127+02:00,20.9,61.8
19406,2023-06-08 02:28:08.915860+02:00,20.9,62.0
19407,2023-06-08 02:29:09.071910+02:00,21.0,62.8
19408,2023-06-08 02:30:09.106457+02:00,21.0,66.9
19409,2023-06-08 02:31:09.182985+02:00,21.0,66.8
19410,2023-06-08 02:32:09.326133+02:00,21.1,68.1
19411,2023-06-08 02:33:09.292693+02:00,21.1,67.3
19412,2023-06-08 02:34:09.244728+02:00,21.1,68.6
19413,2023-06-08 02:35:09.310958+02:00,21.1,70.4
19414,2023-06-08 02:36:09.392545+02:00,21.1,70.2
19415,2023-06-08 02:37:09.359853+02:00,21.1,71.2
19416,2023-06-08 02:38:09.402367+02:00,21.2,74.7
19417,2023-06-08 02:39:09.510904+02:00,21.2,74.3
19418,2023-06-08 02:40:09.545308+02:00,21.2,75.2
19419,2023-06-08 02:41:09.536305+02:00,21.2,76.0
19420,2023-06-08 02:42:09.535955+02:00,21.3,78.2
19421,2023-06-08 02:43:09.683512+02:00,21.2,77.3
19422,2023-06-08 02:44:09.688902+02:00,21.3,78.3
19423,2023-06-08 02:45:09.695316+02:00,21.3,79.0
19424,2023-06-08 02:46:09.805694+02:00,21.3,80.7
19425,2023-06-08 02:47:09.780574+02:00,21.3,81.3
19426,2023-06-08 02:48:09.909367+02:00,21.3,81.4
19427,2023-06-08 02:49:09.919943+02:00,21.3,81.1
19428,2023-06-08 02:50:10.030248+02:00,21.3,82.8
19429,2023-06-08 02:51:10.030681+02:00,21.3,82.1
19430,2023-06-08 02:52:10.053184+02:00,21.4,83.3
19431,2023-06-08 02:53:10.032495+02:00,21.4,84.3
19432,2023-06-08 02:54:10.156290+02:00,21.4,85.5
19433,2023-06-08 02:55:10.249761+02:00,21.4,85.2
19434,2023-06-08 02:56:10.271273+02:00,21.4,85.6
19435,2023-06-08 02:57:10.279689+02:00,21.4,87.4
19436,2023-06-08 02:58:10.299073+02:00,21.4,86.7
19437,2023-06-08 02:59:10.410568+02:00,21.4,85.8
19438,2023-06-08 03:00:10.417936+02:00,21.4,87.2
19439,2023-06-08 03:01:10.526406+02:00,21.4,87.3
19440,2023-06-08 03:02:10.564902+02:00,21.4,87.7
19441,2023-06-08 03:03:10.538156+02:00,21.4,88.5
19442,2023-06-08 03:04:10.603492+02:00,21.4,88.0
19443,2023-06-08 03:05:10.640977+02:00,21.4,88.6
19444,2023-06-08 03:06:11.171831+02:00,21.5,88.3
19445,2023-06-08 03:07:11.135980+02:00,21.5,88.8
19446,2023-06-08 03:08:10.731237+02:00,21.5,89.6
19447,2023-06-08 03:09:10.801506+02:00,21.5,89.0
19448,2023-06-08 03:10:10.881919+02:00,21.5,90.3
19449,2023-06-08 03:11:10.958528+02:00,21.5,90.8
19450,2023-06-08 03:12:11.100841+02:00,21.5,90.2
19451,2023-06-08 03:13:11.098198+02:00,21.5,90.6
19452,2023-06-08 03:14:11.118275+02:00,21.5,90.7
19453,2023-06-08 03:15:11.193913+02:00,21.5,91.0
19454,2023-06-08 03:16:11.231352+02:00,21.5,90.7
19455,2023-06-08 03:17:11.238606+02:00,21.5,90.9
19456,2023-06-08 03:18:11.245961+02:00,21.5,91.0
19457,2023-06-08 03:19:11.298030+02:00,21.5,91.3
19458,2023-06-08 03:20:11.364713+02:00,21.5,91.3
19459,2023-06-08 03:21:11.463904+02:00,21.5,87.8
19460,2023-06-08 03:22:11.499594+02:00,21.5,76.5
19461,2023-06-08 03:23:11.599979+02:00,21.4,68.7
19462,2023-06-08 03:24:11.741663+02:00,21.3,66.8
19463,2023-06-08 03:25:11.732439+02:00,21.2,63.3
19464,2023-06-08 03:26:11.860425+02:00,21.1,62.0
19465,2023-06-08 03:27:11.885022+02:00,21.0,60.3
19466,2023-06-08 03:28:11.981761+02:00,21.0,59.7
19467,2023-06-08 03:29:11.893576+02:00,21.0,59.1
19468,2023-06-08 03:30:11.966028+02:00,20.9,58.7
19469,2023-06-08 03:31:11.951539+02:00,20.9,58.5
19470,2023-06-08 03:32:12.069325+02:00,20.8,58.0
19471,2023-06-08 03:33:12.055761+02:00,20.9,58.0
19472,2023-06-08 03:34:12.033773+02:00,20.8,57.7
19473,2023-06-08 03:35:12.188906+02:00,20.8,57.5
19474,2023-06-08 03:36:12.244432+02:00,20.8,57.2
19475,2023-06-08 03:37:12.299943+02:00,20.8,57.0
19476,2023-06-08 03:38:12.317447+02:00,20.8,57.1
19477,2023-06-08 03:39:12.298904+02:00,20.8,56.9
19478,2023-06-08 03:40:12.392436+02:00,20.8,57.0
19479,2023-06-08 03:41:12.353428+02:00,20.8,57.1
19480,2023-06-08 03:42:12.542357+02:00,20.8,56.8
19481,2023-06-08 03:43:12.580611+02:00,20.8,56.8
19482,2023-06-08 03:44:12.558237+02:00,20.8,56.8
19483,2023-06-08 03:45:12.687607+02:00,20.8,56.9
19484,2023-06-08 03:46:12.641109+02:00,20.8,56.9
19485,2023-06-08 03:47:12.648555+02:00,20.8,56.8
19486,2023-06-08 03:48:12.785053+02:00,20.8,56.6
19487,2023-06-08 03:49:12.797430+02:00,20.8,56.6
19488,2023-06-08 03:50:12.921011+02:00,20.8,56.5
19489,2023-06-08 03:51:12.915494+02:00,20.8,56.4
19490,2023-06-08 03:52:13.002840+02:00,20.8,56.3
19491,2023-06-08 03:53:13.044224+02:00,20.8,56.3
19492,2023-06-08 03:54:13.042727+02:00,20.8,56.1
19493,2023-06-08 03:55:13.046884+02:00,20.8,56.4
19494,2023-06-08 03:56:13.154588+02:00,20.8,56.1
19495,2023-06-08 03:57:13.149956+02:00,20.8,56.0
19496,2023-06-08 03:58:13.170129+02:00,20.8,56.0
19497,2023-06-08 03:59:13.271008+02:00,20.8,55.8
19498,2023-06-08 04:00:13.270699+02:00,20.7,55.7
19499,2023-06-08 04:01:13.273578+02:00,20.8,55.7
19500,2023-06-08 04:02:13.273932+02:00,20.7,55.5
19501,2023-06-08 04:03:13.278849+02:00,20.8,55.5
19502,2023-06-08 04:04:13.320722+02:00,20.8,55.4
19503,2023-06-08 04:05:13.441392+02:00,20.8,55.4
19504,2023-06-08 04:06:13.425188+02:00,20.8,55.3
19505,2023-06-08 04:07:13.474426+02:00,20.7,55.5
19506,2023-06-08 04:08:13.452513+02:00,20.7,55.3
19507,2023-06-08 04:09:13.511749+02:00,20.7,55.0
19508,2023-06-08 04:10:13.546863+02:00,20.7,55.0
19509,2023-06-08 04:11:13.671148+02:00,20.7,55.0
19510,2023-06-08 04:12:13.867735+02:00,20.7,55.0
19511,2023-06-08 04:13:13.797772+02:00,20.7,55.0
19512,2023-06-08 04:14:13.780864+02:00,20.7,55.0
19513,2023-06-08 04:15:13.889237+02:00,20.7,55.0
19514,2023-06-08 04:16:13.914582+02:00,20.7,54.9
19515,2023-06-08 04:17:14.028737+02:00,20.8,55.0
19516,2023-06-08 04:18:13.988989+02:00,20.7,54.8
19517,2023-06-08 04:19:14.026196+02:00,20.7,54.9
19518,2023-06-08 04:20:14.149640+02:00,20.7,54.7
19519,2023-06-08 04:21:14.118879+02:00,20.7,54.9
19520,2023-06-08 04:22:14.150046+02:00,20.7,54.9
19521,2023-06-08 04:23:14.257494+02:00,20.7,56.9
19522,2023-06-08 04:24:14.265643+02:00,20.7,57.8
19523,2023-06-08 04:25:14.271693+02:00,20.7,58.8
19524,2023-06-08 04:26:14.384377+02:00,20.8,59.0
19525,2023-06-08 04:27:14.496707+02:00,20.8,60.1
19526,2023-06-08 04:28:14.485920+02:00,20.8,60.7
19527,2023-06-08 04:29:14.575437+02:00,20.9,62.2
19528,2023-06-08 04:30:14.603689+02:00,20.9,62.7
19529,2023-06-08 04:31:14.547887+02:00,20.9,62.4
19530,2023-06-08 04:32:14.613134+02:00,20.9,62.2
19531,2023-06-08 04:33:14.745474+02:00,21.0,63.7
19532,2023-06-08 04:34:14.790145+02:00,21.0,64.9
19533,2023-06-08 04:35:14.706358+02:00,21.0,65.4
19534,2023-06-08 04:36:14.869909+02:00,21.1,68.2
19535,2023-06-08 04:37:14.825948+02:00,21.1,70.4
19536,2023-06-08 04:38:15.886551+02:00,21.1,71.0
19537,2023-06-08 04:39:14.927992+02:00,21.1,70.4
19538,2023-06-08 04:40:15.007511+02:00,21.1,71.1
19539,2023-06-08 04:41:15.078730+02:00,21.2,74.2
19540,2023-06-08 04:42:15.108183+02:00,21.2,75.0
19541,2023-06-08 04:43:15.255877+02:00,21.2,74.5
19542,2023-06-08 04:44:15.227904+02:00,21.2,76.2
19543,2023-06-08 04:45:15.299072+02:00,21.2,75.9
19544,2023-06-08 04:46:15.239595+02:00,21.2,78.5
19545,2023-06-08 04:47:15.359968+02:00,21.2,78.2
19546,2023-06-08 04:48:15.462778+02:00,21.3,78.8
19547,2023-06-08 04:49:15.496670+02:00,21.3,78.6
19548,2023-06-08 04:50:15.619074+02:00,21.3,79.5
19549,2023-06-08 04:51:15.623866+02:00,21.3,81.0
19550,2023-06-08 04:52:15.647775+02:00,21.3,81.7
19551,2023-06-08 04:53:15.599945+02:00,21.3,71.9
19552,2023-06-08 04:54:15.601318+02:00,21.2,65.1
19553,2023-06-08 04:55:15.728670+02:00,21.2,61.6
19554,2023-06-08 04:56:15.786854+02:00,21.1,59.7
19555,2023-06-08 04:57:15.776047+02:00,21.1,58.5
19556,2023-06-08 04:58:15.936184+02:00,21.0,57.5
19557,2023-06-08 04:59:15.874296+02:00,20.9,57.1
19558,2023-06-08 05:00:16.026523+02:00,20.9,56.6
19559,2023-06-08 05:01:16.071505+02:00,20.9,56.4
19560,2023-06-08 05:02:16.084122+02:00,20.9,56.0
19561,2023-06-08 05:03:16.050304+02:00,20.9,55.9
19562,2023-06-08 05:04:16.186832+02:00,20.8,55.8
19563,2023-06-08 05:05:16.185767+02:00,20.8,55.8
19564,2023-06-08 05:06:16.201459+02:00,20.8,55.8
19565,2023-06-08 05:07:16.318949+02:00,20.8,55.4
19566,2023-06-08 05:08:16.328417+02:00,20.8,55.6
19567,2023-06-08 05:09:16.437944+02:00,20.8,55.4
19568,2023-06-08 05:10:16.526197+02:00,20.8,55.3
19569,2023-06-08 05:11:16.435543+02:00,20.8,55.2
19570,2023-06-08 05:12:16.543954+02:00,20.8,55.1
19571,2023-06-08 05:13:16.526363+02:00,20.8,55.1
19572,2023-06-08 05:14:16.546655+02:00,20.7,55.0
19573,2023-06-08 05:15:16.573148+02:00,20.8,55.0
19574,2023-06-08 05:16:16.678525+02:00,20.7,55.0
19575,2023-06-08 05:17:16.698872+02:00,20.7,54.9
19576,2023-06-08 05:18:16.767231+02:00,20.7,55.0
19577,2023-06-08 05:19:16.810551+02:00,20.7,54.9
19578,2023-06-08 05:20:16.823915+02:00,20.7,54.8
19579,2023-06-08 05:21:16.826303+02:00,20.7,55.0
19580,2023-06-08 05:22:16.822476+02:00,20.7,54.9
19581,2023-06-08 05:23:16.876169+02:00,20.7,54.8
19582,2023-06-08 05:24:16.911000+02:00,20.7,54.8
19583,2023-06-08 05:25:17.043723+02:00,20.7,54.8
19584,2023-06-08 05:26:17.062989+02:00,20.7,54.7
19585,2023-06-08 05:27:18.174148+02:00,20.7,54.4
19586,2023-06-08 05:28:17.134712+02:00,20.7,54.7
19587,2023-06-08 05:29:17.177786+02:00,20.7,54.6
19588,2023-06-08 05:30:17.184349+02:00,20.7,54.8
19589,2023-06-08 05:31:17.267813+02:00,20.7,54.6
19590,2023-06-08 05:32:17.316129+02:00,20.7,54.7
19591,2023-06-08 05:33:17.388191+02:00,20.7,54.6
19592,2023-06-08 05:34:17.356465+02:00,20.7,54.5
19593,2023-06-08 05:35:17.371256+02:00,20.7,54.5
19594,2023-06-08 05:36:17.422364+02:00,20.7,54.5
19595,2023-06-08 05:37:17.541490+02:00,20.7,54.5
19596,2023-06-08 05:38:17.491033+02:00,20.7,54.5
19597,2023-06-08 05:39:17.499555+02:00,20.7,54.5
19598,2023-06-08 05:40:17.580331+02:00,20.7,54.5
19599,2023-06-08 05:41:17.739035+02:00,20.7,54.5
19600,2023-06-08 05:42:17.674087+02:00,20.7,54.4
19601,2023-06-08 05:43:17.793378+02:00,20.7,54.4
19602,2023-06-08 05:44:17.821419+02:00,20.7,54.5
19603,2023-06-08 05:45:17.853652+02:00,20.7,54.5
19604,2023-06-08 05:46:17.921994+02:00,20.7,54.3
19605,2023-06-08 05:47:17.965269+02:00,20.7,54.3
19606,2023-06-08 05:48:17.925255+02:00,20.7,54.2
19607,2023-06-08 05:49:17.975716+02:00,20.7,54.3
19608,2023-06-08 05:50:18.092846+02:00,20.7,54.3
19609,2023-06-08 05:51:18.044980+02:00,20.7,54.3
19610,2023-06-08 05:52:18.222269+02:00,20.7,54.3
19611,2023-06-08 05:53:18.160594+02:00,20.6,54.3
19612,2023-06-08 05:54:18.261609+02:00,20.6,54.1
19613,2023-06-08 05:55:18.384324+02:00,20.7,54.2
19614,2023-06-08 05:56:18.337469+02:00,20.7,54.1
19615,2023-06-08 05:57:18.358774+02:00,20.7,54.2
19616,2023-06-08 05:58:18.384445+02:00,20.7,54.1
19617,2023-06-08 05:59:18.411471+02:00,20.7,54.1
19618,2023-06-08 06:00:18.565414+02:00,20.7,54.6
19619,2023-06-08 06:01:18.592116+02:00,20.6,54.4
19620,2023-06-08 06:02:18.504082+02:00,20.7,54.3
19621,2023-06-08 06:03:18.538589+02:00,20.7,54.4
19622,2023-06-08 06:04:18.659958+02:00,20.6,54.3
19623,2023-06-08 06:05:18.770144+02:00,20.7,54.4
19624,2023-06-08 06:06:18.755493+02:00,20.6,54.1
19625,2023-06-08 06:07:18.787849+02:00,20.6,54.4
19626,2023-06-08 06:08:18.818810+02:00,20.7,54.3
19627,2023-06-08 06:09:18.807650+02:00,20.6,54.3
19628,2023-06-08 06:10:18.890637+02:00,20.7,54.5
19629,2023-06-08 06:11:20.028069+02:00,20.7,54.6
19630,2023-06-08 06:12:18.998314+02:00,20.6,54.5
19631,2023-06-08 06:13:19.040671+02:00,20.7,54.5
19632,2023-06-08 06:14:19.241121+02:00,20.6,54.5
19633,2023-06-08 06:15:19.196648+02:00,20.6,54.5
19634,2023-06-08 06:16:19.154608+02:00,20.6,54.4
19635,2023-06-08 06:17:19.257579+02:00,20.6,54.4
19636,2023-06-08 06:18:19.310689+02:00,20.6,54.5
19637,2023-06-08 06:19:19.378937+02:00,20.6,54.6
19638,2023-06-08 06:20:19.478781+02:00,20.7,54.7
19639,2023-06-08 06:21:19.471675+02:00,20.7,54.6
19640,2023-06-08 06:22:19.550470+02:00,20.7,54.7
19641,2023-06-08 06:23:19.539219+02:00,20.7,56.0
19642,2023-06-08 06:24:19.592352+02:00,20.7,56.8
19643,2023-06-08 06:25:19.725339+02:00,20.6,57.3
19644,2023-06-08 06:26:19.710322+02:00,20.7,57.7
19645,2023-06-08 06:27:19.722275+02:00,20.7,58.6
19646,2023-06-08 06:28:19.814074+02:00,20.8,59.0
19647,2023-06-08 06:29:19.847492+02:00,20.8,61.2
19648,2023-06-08 06:30:19.849312+02:00,20.9,63.3
19649,2023-06-08 06:31:19.964713+02:00,20.9,63.1
19650,2023-06-08 06:32:20.077817+02:00,20.9,65.0
19651,2023-06-08 06:33:20.071941+02:00,20.9,67.2
19652,2023-06-08 06:34:20.178089+02:00,21.0,66.1
19653,2023-06-08 06:35:20.174195+02:00,21.0,67.9
19654,2023-06-08 06:36:20.294476+02:00,21.0,68.9
19655,2023-06-08 06:37:20.273526+02:00,21.0,68.2
19656,2023-06-08 06:38:20.280723+02:00,21.1,69.9
19657,2023-06-08 06:39:20.418081+02:00,21.1,69.6
19658,2023-06-08 06:40:20.406255+02:00,21.1,74.0
19659,2023-06-08 06:41:20.545458+02:00,21.1,74.6
19660,2023-06-08 06:42:20.544668+02:00,21.1,75.8
19661,2023-06-08 06:43:20.650738+02:00,21.1,75.4
19662,2023-06-08 06:44:20.635935+02:00,21.1,76.7
19663,2023-06-08 06:45:20.659892+02:00,21.2,77.2
19664,2023-06-08 06:46:20.667026+02:00,21.2,78.2
19665,2023-06-08 06:47:20.684521+02:00,21.2,78.7
19666,2023-06-08 06:48:20.680618+02:00,21.2,79.0
19667,2023-06-08 06:49:20.683839+02:00,21.2,77.1
19668,2023-06-08 06:50:20.755078+02:00,21.2,78.4
19669,2023-06-08 06:51:20.936389+02:00,21.2,79.2
19670,2023-06-08 06:52:20.925470+02:00,21.2,80.3
19671,2023-06-08 06:53:20.926819+02:00,21.2,80.7
19672,2023-06-08 06:54:21.039930+02:00,21.3,81.5
19673,2023-06-08 06:55:21.036204+02:00,21.3,81.5
19674,2023-06-08 06:56:21.006207+02:00,21.3,81.7
19675,2023-06-08 06:57:21.162617+02:00,21.3,82.1
19676,2023-06-08 06:58:21.174790+02:00,21.3,83.1
19677,2023-06-08 06:59:21.175942+02:00,21.3,82.7
19678,2023-06-08 07:00:21.217210+02:00,21.3,82.3
19679,2023-06-08 07:01:21.246312+02:00,21.3,84.2
19680,2023-06-08 07:02:21.297166+02:00,21.4,85.6
19681,2023-06-08 07:03:21.396895+02:00,21.4,85.5
19682,2023-06-08 07:04:21.404046+02:00,21.4,87.4
19683,2023-06-08 07:05:21.507329+02:00,21.4,87.5
19684,2023-06-08 07:06:21.515575+02:00,21.4,87.2
19685,2023-06-08 07:07:21.523709+02:00,21.4,87.9
19686,2023-06-08 07:08:21.537813+02:00,21.4,88.7
19687,2023-06-08 07:09:21.547294+02:00,21.4,89.0
19688,2023-06-08 07:10:21.666309+02:00,21.4,88.6
19689,2023-06-08 07:11:21.787684+02:00,21.4,89.1
19690,2023-06-08 07:12:21.744721+02:00,21.4,88.9
19691,2023-06-08 07:13:21.763742+02:00,21.4,89.1
19692,2023-06-08 07:14:21.764020+02:00,21.4,89.8
19693,2023-06-08 07:15:21.789317+02:00,21.4,89.5
19694,2023-06-08 07:16:21.902648+02:00,21.4,90.0
19695,2023-06-08 07:17:21.904670+02:00,21.4,89.6
19696,2023-06-08 07:18:22.024137+02:00,21.4,90.1
19697,2023-06-08 07:19:21.999324+02:00,21.5,90.5
19698,2023-06-08 07:20:22.128077+02:00,21.5,90.1
19699,2023-06-08 07:21:22.107838+02:00,21.5,90.3
19700,2023-06-08 07:22:22.240111+02:00,21.4,82.5
19701,2023-06-08 07:23:22.264244+02:00,21.4,74.3
19702,2023-06-08 07:24:22.246191+02:00,21.3,70.1
19703,2023-06-08 07:25:22.377109+02:00,21.2,66.0
19704,2023-06-08 07:26:22.348895+02:00,21.2,64.0
19705,2023-06-08 07:27:22.483389+02:00,21.1,63.0
19706,2023-06-08 07:28:22.510309+02:00,21.0,61.7
19707,2023-06-08 07:29:22.492749+02:00,21.0,61.6
19708,2023-06-08 07:30:22.604784+02:00,20.9,60.4
19709,2023-06-08 07:31:22.552910+02:00,20.9,59.5
19710,2023-06-08 07:32:22.638941+02:00,20.9,59.6
19711,2023-06-08 07:33:22.745462+02:00,20.9,59.5
19712,2023-06-08 07:34:22.744820+02:00,20.9,59.4
19713,2023-06-08 07:35:22.716883+02:00,20.9,59.1
19714,2023-06-08 07:36:22.859093+02:00,20.9,59.0
19715,2023-06-08 07:37:22.855648+02:00,20.9,58.8
19716,2023-06-08 07:38:22.857487+02:00,20.9,59.0
19717,2023-06-08 07:39:22.970760+02:00,20.9,58.7
19718,2023-06-08 07:40:23.080079+02:00,20.8,58.8
19719,2023-06-08 07:41:23.078940+02:00,20.9,58.6
19720,2023-06-08 07:42:23.073403+02:00,20.8,58.6
19721,2023-06-08 07:43:23.146678+02:00,20.8,58.5
19722,2023-06-08 07:44:23.198968+02:00,20.8,58.5
19723,2023-06-08 07:45:23.206161+02:00,20.8,58.4
19724,2023-06-08 07:46:23.280422+02:00,20.9,58.5
19725,2023-06-08 07:47:23.312662+02:00,20.8,58.4
19726,2023-06-08 07:48:23.349822+02:00,20.8,58.4
19727,2023-06-08 07:49:23.435140+02:00,20.8,58.4
19728,2023-06-08 07:50:23.428272+02:00,20.8,58.3
19729,2023-06-08 07:51:23.457574+02:00,20.8,58.3
19730,2023-06-08 07:52:23.575794+02:00,20.8,58.4
19731,2023-06-08 07:53:23.562053+02:00,20.8,59.3
19732,2023-06-08 07:54:23.579284+02:00,20.8,60.8
19733,2023-06-08 07:55:23.685406+02:00,20.8,61.6
19734,2023-06-08 07:56:23.704422+02:00,20.9,62.0
19735,2023-06-08 07:57:23.718887+02:00,20.9,62.9
19736,2023-06-08 07:58:23.721976+02:00,21.0,63.5
19737,2023-06-08 07:59:23.846263+02:00,21.0,64.4
19738,2023-06-08 08:00:23.847557+02:00,21.0,64.9
19739,2023-06-08 08:01:23.828681+02:00,21.1,68.4
19740,2023-06-08 08:02:23.935959+02:00,21.1,68.0
19741,2023-06-08 08:03:23.958136+02:00,21.1,67.7
19742,2023-06-08 08:04:24.055501+02:00,21.2,69.8
19743,2023-06-08 08:05:24.062593+02:00,21.2,68.8
19744,2023-06-08 08:06:24.175975+02:00,21.2,69.8
19745,2023-06-08 08:07:24.116049+02:00,21.2,72.1
19746,2023-06-08 08:08:24.171323+02:00,21.2,74.7
19747,2023-06-08 08:09:24.284332+02:00,21.3,75.7
19748,2023-06-08 08:10:24.282739+02:00,21.3,76.8
19749,2023-06-08 08:11:24.432149+02:00,21.3,78.8
19750,2023-06-08 08:12:24.441355+02:00,21.3,78.1
19751,2023-06-08 08:13:24.538621+02:00,21.3,76.8
19752,2023-06-08 08:14:24.554820+02:00,21.3,77.8
19753,2023-06-08 08:15:24.668996+02:00,21.4,79.2
19754,2023-06-08 08:16:24.659963+02:00,21.4,79.5
19755,2023-06-08 08:17:24.611494+02:00,21.4,81.9
19756,2023-06-08 08:18:24.684638+02:00,21.4,81.6
19757,2023-06-08 08:19:24.759890+02:00,21.4,83.5
19758,2023-06-08 08:20:24.788209+02:00,21.4,84.3
19759,2023-06-08 08:21:24.778416+02:00,21.4,84.1
19760,2023-06-08 08:22:24.879681+02:00,21.4,82.8
19761,2023-06-08 08:23:24.915897+02:00,21.4,82.5
19762,2023-06-08 08:24:24.841949+02:00,21.4,83.5
19763,2023-06-08 08:25:25.001275+02:00,21.5,85.3
19764,2023-06-08 08:26:24.998467+02:00,21.5,86.6
19765,2023-06-08 08:27:25.008259+02:00,21.5,85.6
19766,2023-06-08 08:28:25.079948+02:00,21.5,86.4
19767,2023-06-08 08:29:25.064128+02:00,21.5,88.0
19768,2023-06-08 08:30:25.055440+02:00,21.5,88.0
